t,theta,v
1.0600000000000007,0.4028023544076516,0.13349917255060634
1.0700000000000007,0.40413734613315766,0.12955356516711744
1.0800000000000007,0.40543288178482884,0.12559644394932518
1.0900000000000007,0.4066888462243221,0.1216281801015723
1.1000000000000008,0.40790512802533785,0.11764914524321582
1.1100000000000008,0.40908161947777,0.11365971138764618
1.1200000000000008,0.4102182165916465,0.10966025092178408
1.1300000000000008,0.4113148191008643,0.10565113658604305
1.1400000000000008,0.41237133046672475,0.10163274145474524
1.1500000000000008,0.4133876578812722,0.09760543891697786
1.1600000000000008,0.41436371227044194,0.093569602657877
1.1700000000000008,0.4152994082970207,0.0895256066403254
1.1800000000000008,0.41619466436342395,0.08547382508705006
1.1900000000000008,0.41704940261429446,0.08141463246310583
1.2000000000000008,0.4178635489389255,0.07734840345873013
